episode,step,chosen_origin,chosen_is_initial,chosen_x,q,immediate_cost,inv_before,inv_after,q_computed,phi_len,q_by_best_theta,abs_diff,abs_diff_num,q_repaired,replaced_flag
0,19,CE_with_init,0,"[1, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 2, 2, 1, 0]",4210.106911411363,2049.38,"[49, 16, 55, 22, 14, 56, 45]","[51, 7, 57, 31, 11, 56, 44]",4285.087942937241,12,4257.722777144863,47.61586573349996,47.61586573349996,4210.106911411363,False
0,20,CE_with_init,0,"[1, 0, 0, 0, 1, 0, 3, 1, 1, 0, 0, 4, 0, 1, 0]",4210.106911411357,2189.27,"[49, 16, 55, 22, 14, 56, 45]","[52, 10, 57, 22, 14, 55, 47]",4152.6027935693255,12,4152.6027935693255,57.50411784203152,57.50411784203152,4210.106911411357,False
0,21,CE_with_init,0,"[0, 1, 0, 0, 0, 0, 0, 5, 0, 3, 1, 0, 0, 1, 1]",4210.106911411363,2099.1800000000003,"[49, 16, 55, 22, 14, 56, 45]","[54, 10, 52, 26, 10, 62, 43]",5161.967001846933,12,4383.112173436199,173.00526202483525,173.00526202483525,4210.106911411363,False
0,22,CE_with_init,0,"[1, 0, 0, 2, 1, 0, 3, 0, 3, 1, 0, 0, 0, 0, 0]",4210.106911411363,1921.82,"[49, 16, 55, 22, 14, 56, 45]","[57, 11, 49, 26, 10, 55, 49]",6363.354121033058,12,3559.676827542364,650.4300838689992,650.4300838689992,4210.106911411363,False
0,25,CE_with_init,0,"[0, 0, 0, 2, 1, 1, 0, 2, 0, 0, 3, 0, 2, 0, 0]",4210.106911411363,2003.0,"[49, 16, 55, 22, 14, 56, 45]","[48, 10, 52, 34, 13, 56, 44]",3178.663648013067,12,4854.91609513088,644.809183719517,644.809183719517,4210.106911411363,False
0,26,CE_with_init,0,"[0, 0, 2, 0, 0, 0, 2, 1, 1, 1, 3, 0, 0, 0, 3]",4210.106911411357,2269.61,"[49, 16, 55, 22, 14, 56, 45]","[45, 12, 50, 34, 14, 56, 46]",4184.940434100537,12,4184.940434100537,25.166477310820483,25.166477310820483,4210.106911411357,False
0,27,CE_with_init,0,"[0, 0, 3, 0, 1, 0, 0, 2, 8, 0, 0, 0, 1, 0, 0]",4210.106911411363,2332.28,"[49, 16, 55, 22, 14, 56, 45]","[49, 11, 55, 22, 13, 56, 51]",4854.3859060782825,12,3641.0550045152377,569.0519068961257,569.0519068961257,4210.106911411363,False
0,28,CE_with_init,1,"[0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 1, 1, 2, 1, 1]",4210.106911411363,2029.73,"[49, 16, 55, 22, 14, 56, 45]","[44, 13, 55, 32, 14, 54, 45]",2452.592606132699,12,4027.3214753595266,182.78543605183677,182.78543605183677,4210.106911411363,False
0,29,CE_with_init,0,"[0, 0, 1, 1, 1, 0, 0, 3, 2, 1, 0, 0, 1, 1, 1]",4210.106911411357,2146.7,"[49, 16, 55, 22, 14, 56, 45]","[47, 12, 53, 31, 11, 58, 45]",3243.800795455877,12,4682.49037576069,472.3834643493328,472.3834643493328,4210.106911411357,False
0,30,CE_with_init,0,"[1, 0, 1, 0, 2, 0, 0, 0, 0, 4, 1, 0, 2, 0, 0]",4210.106911411363,2110.91,"[49, 16, 55, 22, 14, 56, 45]","[53, 9, 54, 27, 13, 58, 43]",5285.399126888901,12,4461.300290645033,251.19337923366948,251.19337923366948,4210.106911411363,False
0,31,CE_with_init,0,"[0, 0, 0, 0, 3, 0, 6, 0, 0, 2, 0, 0, 0, 0, 2]",4210.106911411357,2006.27,"[49, 16, 55, 22, 14, 56, 45]","[48, 18, 47, 27, 12, 56, 49]",3507.696775281971,12,4351.351306079047,141.24439466769036,141.24439466769036,4210.106911411357,False
0,32,CE_with_init,0,"[1, 0, 1, 1, 0, 0, 3, 0, 0, 1, 1, 0, 1, 1, 0]",4210.106911411363,1973.15,"[49, 16, 55, 22, 14, 56, 45]","[55, 9, 52, 29, 11, 55, 46]",6095.348741912413,12,3657.826675133688,552.2802362776756,552.2802362776756,4210.106911411363,False
0,33,CE_with_init,0,"[0, 0, 0, 2, 3, 0, 0, 1, 2, 0, 0, 2, 0, 0, 1]",4210.106911411357,2103.98,"[49, 16, 55, 22, 14, 56, 45]","[49, 14, 51, 29, 14, 55, 45]",3545.049983846863,12,3545.049983846863,665.0569275644939,665.0569275644939,4210.106911411357,False
0,34,CE_with_init,0,"[0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 1, 0, 2, 3]",4210.106911411363,2151.3500000000004,"[49, 16, 55, 22, 14, 56, 45]","[43, 12, 54, 38, 12, 54, 44]",2507.407911162453,12,4187.617570317641,22.489341093722032,22.489341093722032,4210.106911411363,False
0,35,CE_with_init,0,"[0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 2, 1, 3, 1, 0]",4210.106911411363,2195.06,"[49, 16, 55, 22, 14, 56, 45]","[46, 6, 58, 35, 13, 54, 45]",3708.225456739551,12,3708.225456739551,501.8814546718122,501.8814546718122,4210.106911411363,False
0,36,CE_with_init,0,"[0, 1, 0, 0, 0, 0, 4, 0, 2, 0, 0, 1, 1, 2, 0]",4210.106911411357,1965.38,"[49, 16, 55, 22, 14, 56, 45]","[53, 8, 57, 26, 10, 54, 49]",4314.655157196872,12,4162.053594169275,48.0533172420819,48.0533172420819,4210.106911411357,False
0,37,CE_with_init,0,"[0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4, 1]",4210.106911411363,2019.53,"[49, 16, 55, 22, 14, 56, 45]","[52, 8, 57, 31, 9, 57, 43]",5507.157754512551,12,3688.5079046266383,521.5990067847251,521.5990067847251,4210.106911411363,False
0,38,CE_with_init,0,"[0, 0, 1, 0, 2, 0, 1, 1, 0, 3, 0, 0, 1, 2, 1]",4210.106911411357,2209.07,"[49, 16, 55, 22, 14, 56, 45]","[45, 12, 56, 30, 12, 58, 44]",2816.1472319367367,12,4310.073457046215,99.96654563485754,99.96654563485754,4210.106911411357,False
0,39,CE_with_init,0,"[1, 0, 0, 0, 0, 0, 4, 2, 0, 4, 0, 0, 2, 0, 0]",4210.106911411363,2018.15,"[49, 16, 55, 22, 14, 56, 45]","[52, 10, 53, 26, 9, 60, 47]",3912.179559046043,12,3912.179559046043,297.92735236532053,297.92735236532053,4210.106911411363,False
0,40,CE_with_init,0,"[0, 0, 0, 2, 0, 1, 3, 0, 3, 5, 0, 0, 0, 1, 0]",4210.106911411357,2265.95,"[49, 16, 55, 22, 14, 56, 45]","[47, 9, 56, 27, 9, 59, 50]",3836.673542323614,12,3836.673542323614,373.4333690877429,373.4333690877429,4210.106911411357,False
0,41,CE_with_init,0,"[1, 0, 0, 1, 0, 2, 0, 2, 0, 2, 1, 0, 2, 0, 0]",4210.106911411363,2073.29,"[49, 16, 55, 22, 14, 56, 45]","[55, 7, 52, 30, 10, 58, 45]",5322.323127913569,12,3569.6708954568503,640.4360159545131,640.4360159545131,4210.106911411363,False
0,42,CE_with_init,0,"[0, 0, 0, 0, 2, 2, 0, 5, 0, 0, 2, 0, 0, 2, 0]",4210.106911411357,2195.36,"[49, 16, 55, 22, 14, 56, 45]","[49, 13, 53, 25, 13, 59, 45]",3105.5006652089082,12,4571.1670815887455,361.0601701773885,361.0601701773885,4210.106911411357,False
0,43,CE_with_init,0,"[0, 0, 0, 2, 2, 0, 1, 0, 2, 0, 0, 2, 0, 2, 0]",4210.106911411363,2131.7,"[49, 16, 55, 22, 14, 56, 45]","[47, 11, 57, 29, 13, 54, 46]",2617.2397118250833,12,4455.8536032084785,245.7466917971151,245.7466917971151,4210.106911411363,False
0,44,CE_with_init,0,"[0, 0, 0, 0, 4, 1, 1, 1, 0, 0, 0, 1, 1, 2, 0]",4210.106911411363,2093.09,"[49, 16, 55, 22, 14, 56, 45]","[48, 14, 55, 26, 14, 55, 45]",3325.754345989333,12,4602.203529067499,392.096617656136,392.096617656136,4210.106911411363,False
0,45,CE_with_init,0,"[0, 0, 0, 1, 0, 0, 0, 3, 0, 3, 0, 0, 2, 2, 1]",4210.106911411363,2156.6,"[49, 16, 55, 22, 14, 56, 45]","[42, 9, 58, 36, 9, 60, 43]",3268.3390187213777,12,4363.614150235995,153.5072388246317,153.5072388246317,4210.106911411363,False
0,46,CE_with_init,0,"[1, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 2]",4210.106911411363,1982.9,"[49, 16, 55, 22, 14, 56, 45]","[55, 11, 47, 34, 10, 57, 43]",6162.098606105295,12,3533.0860227645458,677.0208886468176,677.0208886468176,4210.106911411363,False
0,48,CE_with_init,0,"[0, 1, 0, 0, 0, 0, 1, 0, 2, 0, 1, 3, 0, 0, 3]",4210.106911411363,2185.16,"[49, 16, 55, 22, 14, 56, 45]","[50, 8, 54, 32, 13, 54, 46]",3457.220944449671,12,3817.339819092337,392.76709231902623,392.76709231902623,4210.106911411363,False
0,49,CE_with_init,0,"[0, 1, 0, 0, 0, 2, 1, 0, 2, 0, 0, 2, 0, 3, 0]",4210.106911411363,2220.8,"[49, 16, 55, 22, 14, 56, 45]","[54, 5, 60, 25, 11, 54, 48]",4760.676642099505,12,4387.099823463497,176.99291205213376,176.99291205213376,4210.106911411363,False
0,50,CE_with_init,0,"[1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 2, 4, 0, 0, 2]",4210.106911411363,2412.02,"[49, 16, 55, 22, 14, 56, 45]","[50, 6, 56, 30, 15, 55, 45]",3617.7323617747743,12,3714.1778017347983,495.9291096765651,495.9291096765651,4210.106911411363,False
0,51,CE_with_init,0,"[0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 2, 0, 1, 0, 1]",4210.106911411363,1921.52,"[49, 16, 55, 22, 14, 56, 45]","[57, 9, 49, 31, 12, 55, 44]",5987.024680114862,12,3516.4832726924396,693.6236387189238,693.6236387189238,4210.106911411363,False
0,52,CE_with_init,0,"[0, 0, 2, 0, 1, 1, 0, 5, 0, 1, 2, 2, 0, 0, 0]",4210.106911411363,2381.63,"[49, 16, 55, 22, 14, 56, 45]","[51, 13, 52, 21, 16, 60, 44]",3433.3726822810613,12,4748.73494911173,538.6280377003668,538.6280377003668,4210.106911411363,False
0,54,CE_with_init,0,"[0, 0, 2, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 1, 3]",4210.106911411363,2181.05,"[49, 16, 55, 22, 14, 56, 45]","[48, 15, 49, 33, 14, 54, 44]",3734.546932850989,12,3734.546932850989,475.5599785603745,475.5599785603745,4210.106911411363,False
0,55,CE_with_init,0,"[0, 0, 0, 0, 1, 0, 5, 0, 1, 0, 0, 5, 2, 0, 0]",4210.106911411363,2231.15,"[49, 16, 55, 22, 14, 56, 45]","[43, 11, 60, 25, 15, 54, 49]",3069.640545683792,12,4397.014742880492,186.90783146912872,186.90783146912872,4210.106911411363,False
0,56,CE_with_init,0,"[0, 0, 1, 0, 1, 4, 0, 2, 1, 2, 1, 0, 0, 1, 1]",4210.106911411357,2431.13,"[49, 16, 55, 22, 14, 56, 45]","[51, 10, 52, 26, 12, 58, 48]",4622.855545873422,12,3844.1726259220154,365.9342854893416,365.9342854893416,4210.106911411357,False
0,57,CE_with_init,0,"[0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1]",4210.106911411363,1988.8400000000001,"[49, 16, 55, 22, 14, 56, 45]","[55, 7, 53, 32, 11, 54, 45]",6202.4806978485585,12,3779.6637030359384,430.443208375425,430.443208375425,4210.106911411363,False
0,58,CE_with_init,0,"[1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 4, 0, 0]",4210.106911411363,1891.8200000000002,"[49, 16, 55, 22, 14, 56, 45]","[52, 6, 54, 36, 10, 55, 44]",4842.02894671418,12,3685.889452171391,524.2174592399724,524.2174592399724,4210.106911411363,False
0,59,CE_with_init,0,"[0, 0, 1, 0, 1, 5, 3, 0, 1, 0, 0, 2, 0, 1, 0]",4210.106911411363,2429.15,"[49, 16, 55, 22, 14, 56, 45]","[54, 10, 53, 21, 13, 54, 52]",4341.741609702074,12,4341.741609702074,131.63469829071073,131.63469829071073,4210.106911411363,False
0,60,CE_with_init,0,"[0, 1, 1, 0, 0, 0, 0, 2, 1, 0, 2, 0, 0, 3, 0]",4210.106911411363,2080.07,"[49, 16, 55, 22, 14, 56, 45]","[54, 7, 57, 27, 12, 56, 44]",5817.232067836605,12,3669.4754769329647,540.6314344783987,540.6314344783987,4210.106911411363,False
0,61,CE_with_init,0,"[0, 0, 0, 0, 2, 0, 1, 0, 3, 0, 0, 1, 5, 0, 0]",4210.106911411357,2007.1100000000001,"[49, 16, 55, 22, 14, 56, 45]","[41, 9, 60, 34, 12, 54, 47]",2604.180028498979,12,4325.511460436852,115.40454902549482,115.40454902549482,4210.106911411357,False
0,63,CE_with_init,0,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 1, 0]",4210.106911411363,2367.32,"[49, 16, 55, 22, 14, 56, 45]","[48, 8, 58, 29, 17, 54, 43]",2879.853970367012,12,4619.2382752141075,409.1313638027441,409.1313638027441,4210.106911411363,False
0,64,CE_with_init,0,"[0, 1, 0, 1, 0, 0, 0, 1, 1, 2, 1, 0, 3, 0, 0]",4210.106911411363,1920.68,"[49, 16, 55, 22, 14, 56, 45]","[53, 6, 55, 32, 10, 57, 44]",4934.909200348443,12,4745.470893034611,535.363981623248,535.363981623248,4210.106911411363,False
0,65,CE_with_init,0,"[0, 0, 0, 0, 3, 1, 0, 2, 0, 0, 0, 1, 4, 0, 0]",4210.106911411357,2013.89,"[49, 16, 55, 22, 14, 56, 45]","[46, 12, 55, 31, 13, 56, 44]",2473.468818902806,12,4256.219497855446,46.112586444089175,46.112586444089175,4210.106911411357,False
0,66,CE_with_init,0,"[0, 0, 2, 1, 0, 0, 0, 0, 1, 4, 0, 0, 3, 1, 0]",4210.106911411363,2245.7,"[49, 16, 55, 22, 14, 56, 45]","[45, 7, 59, 33, 11, 58, 44]",3804.879006363649,12,3804.879006363649,405.22790504771456,405.22790504771456,4210.106911411363,False
0,67,CE_with_init,0,"[0, 0, 0, 0, 1, 1, 2, 0, 0, 1, 1, 1, 3, 0, 2]",4210.106911411363,2123.9300000000003,"[49, 16, 55, 22, 14, 56, 45]","[42, 10, 55, 37, 12, 55, 46]",3135.355512658826,12,4428.029676280799,217.92276486943592,217.92276486943592,4210.106911411363,False
0,68,CE_with_init,0,"[0, 1, 0, 1, 0, 0, 1, 0, 0, 3, 0, 1, 3, 0, 0]",4210.106911411363,1967.21,"[49, 16, 55, 22, 14, 56, 45]","[53, 6, 56, 31, 10, 57, 44]",5065.496766602235,12,4738.190164842453,528.0832534310894,528.0832534310894,4210.106911411363,False
0,69,CE_with_init,0,"[0, 0, 2, 1, 1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 1]",4210.106911411363,2328.71,"[49, 16, 55, 22, 14, 56, 45]","[48, 11, 55, 29, 16, 55, 43]",3102.2465231625656,12,4726.900317549905,516.7934061385413,516.7934061385413,4210.106911411363,False
0,70,CE_with_init,0,"[1, 0, 0, 1, 3, 1, 0, 0, 2, 1, 0, 0, 0, 1, 0]",4210.106911411363,2025.62,"[49, 16, 55, 22, 14, 56, 45]","[57, 11, 51, 25, 12, 55, 46]",5829.564755693533,12,4816.580823241578,606.473911830215,606.473911830215,4210.106911411363,False
0,72,CE_with_init,0,"[0, 0, 0, 1, 3, 0, 2, 2, 0, 0, 1, 0, 2, 0, 0]",4210.106911411363,1893.1100000000001,"[49, 16, 55, 22, 14, 56, 45]","[49, 15, 50, 29, 13, 56, 45]",3560.3543115961165,12,3560.3543115961165,649.7525998152469,649.7525998152469,4210.106911411363,False
0,73,CE_with_init,0,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0]",4210.106911411363,2008.79,"[49, 16, 55, 22, 14, 56, 45]","[53, 9, 54, 29, 12, 56, 44]",5582.243402588477,12,4736.237854667869,526.1309432565058,526.1309432565058,4210.106911411363,False
0,74,CE_with_init,0,"[0, 0, 1, 0, 0, 3, 3, 0, 0, 0, 3, 0, 0, 3, 0]",4210.106911411363,2299.31,"[49, 16, 55, 22, 14, 56, 45]","[48, 8, 57, 28, 13, 54, 49]",4500.502922976805,12,4500.502922976805,290.39601156544177,290.39601156544177,4210.106911411363,False
0,75,CE_with_init,0,"[1, 0, 0, 0, 1, 1, 0, 4, 1, 2, 0, 0, 0, 2, 0]",4210.106911411357,2152.6400000000003,"[49, 16, 55, 22, 14, 56, 45]","[54, 10, 54, 24, 10, 60, 45]",5123.554991195014,12,4319.832851594766,109.72594018340897,109.72594018340897,4210.106911411357,False
0,76,CE_with_init,0,"[0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 3]",4210.106911411363,2132.3900000000003,"[49, 16, 55, 22, 14, 56, 45]","[56, 8, 49, 34, 11, 54, 45]",6469.510907956061,12,3729.8743080822937,480.23260332906966,480.23260332906966,4210.106911411363,False
0,77,CE_with_init,0,"[0, 0, 0, 0, 0, 0, 3, 1, 0, 1, 1, 0, 2, 0, 4]",4210.106911411363,2072.45,"[49, 16, 55, 22, 14, 56, 45]","[40, 12, 51, 42, 10, 56, 46]",1917.8422956288991,12,4004.0328098364143,206.07410157494905,206.07410157494905,4210.106911411363,False
0,78,CE_with_init,0,"[1, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2]",4210.106911411363,2025.32,"[49, 16, 55, 22, 14, 56, 45]","[55, 9, 49, 36, 10, 55, 43]",5923.34897449741,12,3630.6076372393973,579.4992741719661,579.4992741719661,4210.106911411363,False
0,79,CE_with_init,0,"[0, 0, 2, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 3]",4210.106911411363,2173.13,"[49, 16, 55, 22, 14, 56, 45]","[46, 11, 51, 39, 11, 55, 44]",2929.4511270231305,12,4717.480368762615,507.373457351252,507.373457351252,4210.106911411363,False
0,80,CE_with_init,0,"[1, 0, 0, 1, 2, 0, 2, 0, 0, 0, 0, 1, 0, 2, 0]",4210.106911411363,1959.14,"[49, 16, 55, 22, 14, 56, 45]","[55, 11, 53, 27, 12, 54, 45]",5312.361081211406,12,4628.10840885074,418.0014974393762,418.0014974393762,4210.106911411363,False
0,82,CE_with_init,0,"[0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 2]",4210.106911411363,1968.05,"[49, 16, 55, 22, 14, 56, 45]","[56, 9, 49, 33, 10, 55, 45]",6392.519290992588,12,3684.2771824639094,525.829728947454,525.829728947454,4210.106911411363,False
0,83,CE_with_init,0,"[0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 3, 0, 1, 2]",4210.106911411363,2219.66,"[49, 16, 55, 22, 14, 56, 45]","[53, 8, 55, 29, 13, 55, 44]",5566.863598149425,12,4747.147150222757,537.0402388113935,537.0402388113935,4210.106911411363,False
0,84,CE_with_init,0,"[1, 0, 0, 2, 0, 1, 1, 1, 1, 0, 2, 0, 1, 0, 0]",4210.106911411363,1944.44,"[49, 16, 55, 22, 14, 56, 45]","[56, 8, 50, 31, 11, 55, 46]",6278.084709691267,12,3688.012572694133,522.0943387172306,522.0943387172306,4210.106911411363,False
0,85,CE_with_init,1,"[0, 1, 1, 0, 2, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1]",4210.106911411363,1970.0300000000002,"[49, 16, 55, 22, 14, 56, 45]","[57, 11, 50, 27, 14, 54, 44]",4996.9350010013695,12,4540.326428635714,330.21951722435097,330.21951722435097,4210.106911411363,False
0,87,CE_with_init,0,"[0, 1, 1, 0, 2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 1]",4210.106911411363,1930.43,"[49, 16, 55, 22, 14, 56, 45]","[56, 10, 51, 29, 12, 54, 45]",5743.685354718973,12,3497.871348283047,712.2355631283162,712.2355631283162,4210.106911411363,False
0,89,CE_with_init,0,"[0, 1, 0, 1, 1, 0, 0, 1, 4, 0, 1, 1, 0, 0, 1]",4210.106911411363,2035.67,"[49, 16, 55, 22, 14, 56, 45]","[55, 9, 52, 27, 12, 55, 47]",5591.119709909219,12,4776.8189553797265,566.7120439683631,566.7120439683631,4210.106911411363,False
0,90,CE_with_init,0,"[1, 0, 1, 0, 1, 1, 3, 0, 0, 2, 0, 0, 1, 0, 1]",4210.106911411363,2061.41,"[49, 16, 55, 22, 14, 56, 45]","[56, 11, 49, 27, 11, 56, 47]",6202.720209149244,12,3527.1522847147107,682.9546266966527,682.9546266966527,4210.106911411363,False
0,91,CE_with_init,0,"[1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1, 0, 2]",4210.106911411363,2292.92,"[49, 16, 55, 22, 14, 56, 45]","[52, 8, 54, 31, 14, 55, 43]",5176.019176947898,12,4620.144007776196,410.0370963648329,410.0370963648329,4210.106911411363,False
0,93,CE_with_init,0,"[0, 0, 1, 1, 0, 1, 1, 0, 0, 2, 0, 0, 3, 2, 0]",4210.106911411363,2143.58,"[49, 16, 55, 22, 14, 56, 45]","[45, 7, 59, 35, 10, 56, 45]",3605.344012244696,12,3605.344012244696,604.7628991666675,604.7628991666675,4210.106911411363,False
0,94,CE_with_init,0,"[0, 0, 1, 0, 1, 0, 1, 0, 3, 4, 0, 0, 4, 0, 0]",4210.106911411357,2202.44,"[49, 16, 55, 22, 14, 56, 45]","[42, 8, 60, 31, 11, 58, 47]",1953.7846958736138,12,3999.3043368119406,210.8025745994164,210.8025745994164,4210.106911411357,False
0,95,CE_with_init,0,"[0, 1, 1, 0, 0, 2, 0, 0, 1, 0, 1, 1, 0, 0, 3]",4210.106911411363,2194.91,"[49, 16, 55, 22, 14, 56, 45]","[56, 8, 49, 32, 12, 54, 46]",6313.975127342121,12,3676.0059095292204,534.101001882143,534.101001882143,4210.106911411363,False
